ROW_ID,reconstruction_error,is_high_error,relative_error_pct
5966,0.937635,False,34.01
5967,0.930687,False,33.76
5968,0.927131,False,33.63
5969,0.918348,False,33.31
5970,0.941204,True,34.14
5971,0.908722,False,32.96
5972,0.925539,False,33.57
5973,0.912276,False,33.09
5974,0.912897,False,33.11
5975,0.882338,False,32.0
5976,0.899781,False,32.64
5977,0.91073,False,33.03
5978,0.963447,True,34.95
5979,0.948449,True,34.4
5980,0.912972,False,33.12
5981,0.939878,True,34.09
5982,0.908248,False,32.94
5983,0.916371,False,33.24
5984,0.955953,True,34.68
5985,0.924157,False,33.52
5986,0.939481,True,34.08
5987,0.904944,False,32.82
5988,0.934445,False,33.89
5989,0.962752,True,34.92
5990,0.935664,False,33.94
5991,0.90144,False,32.7
5992,0.884855,False,32.1
5993,0.902646,False,32.74
5994,0.878018,False,31.85
5995,0.946587,True,34.34
5996,0.926617,False,33.61
5997,0.912972,False,33.12
5998,0.956364,True,34.69
5999,0.986246,True,35.77
6000,1.062688,True,38.55
6001,0.981506,True,35.6
6002,0.95986,True,34.82
6003,0.992911,True,36.02
6004,0.941296,True,34.14
6005,0.937109,False,33.99
6006,0.9755,True,35.38
6007,0.955464,True,34.66
6008,0.65072,False,23.6
6009,0.641024,False,23.25
6010,0.654661,False,23.75
6011,0.702153,False,25.47
6012,0.594976,False,21.58
6013,0.60924,False,22.1
6014,0.574311,False,20.83
6015,0.684342,False,24.82
6016,0.574065,False,20.82
6017,0.551415,False,20.0
6018,0.559827,False,20.31
6019,0.541426,False,19.64
6020,0.530039,False,19.23
6021,0.529624,False,19.21
6022,0.551624,False,20.01
6023,0.515927,False,18.71
6024,0.583705,False,21.17
6025,0.537342,False,19.49
6026,0.516181,False,18.72
6027,0.508739,False,18.45
6028,0.617706,False,22.41
6029,0.504136,False,18.29
6030,0.533167,False,19.34
6031,0.533583,False,19.35
6032,0.502048,False,18.21
6033,0.497724,False,18.05
6034,0.494318,False,17.93
6035,0.55251,False,20.04
6036,0.616861,False,22.38
6037,0.495498,False,17.97
6038,0.513008,False,18.61
6039,0.497818,False,18.06
6040,0.649334,False,23.55
6041,0.495971,False,17.99
6042,0.542486,False,19.68
6043,0.518824,False,18.82
6044,0.520277,False,18.87
6045,0.532675,False,19.32
6046,0.556026,False,20.17
6047,0.543091,False,19.7
6048,0.594126,False,21.55
6049,0.539446,False,19.57
6050,0.650598,False,23.6
6051,0.875033,False,31.74
6052,0.562391,False,20.4
6053,0.632908,False,22.96
6054,0.505108,False,18.32
6055,0.5477,False,19.87
6056,0.493405,False,17.9
6057,0.489837,False,17.77
6058,0.495889,False,17.99
6059,0.507954,False,18.42
6060,0.531362,False,19.27
6061,0.507233,False,18.4
6062,0.518088,False,18.79
6063,0.525813,False,19.07
6064,0.579388,False,21.02
6065,0.536182,False,19.45
6066,0.544322,False,19.74
6067,0.54073,False,19.61
6068,0.554158,False,20.1
6069,0.558521,False,20.26
6070,0.579171,False,21.01
6071,0.568596,False,20.62
6072,0.574221,False,20.83
6073,0.595595,False,21.6
6074,0.611123,False,22.17
6075,0.594877,False,21.58
6076,0.60876,False,22.08
6077,0.658749,False,23.89
6078,0.628775,False,22.81
6079,0.629733,False,22.84
6080,0.63568,False,23.06
6081,0.647721,False,23.49
6082,0.656594,False,23.82
6083,0.652728,False,23.68
6084,0.660063,False,23.94
6085,0.678198,False,24.6
6086,0.24552,False,8.91
6087,0.255555,False,9.27
6088,0.261884,False,9.5
6089,0.371796,False,13.49
6090,0.401444,False,14.56
6091,0.346975,False,12.59
6092,0.358473,False,13.0
6093,0.330575,False,11.99
6094,0.329622,False,11.96
6095,0.337806,False,12.25
6096,0.308165,False,11.18
6097,0.312922,False,11.35
6098,0.307495,False,11.15
6099,0.329343,False,11.95
6100,0.284783,False,10.33
6101,0.331049,False,12.01
6102,0.267842,False,9.72
6103,0.261533,False,9.49
6104,0.2573,False,9.33
6105,0.286448,False,10.39
6106,0.398638,False,14.46
6107,0.243803,False,8.84
6108,0.250598,False,9.09
6109,0.258167,False,9.36
6110,0.245818,False,8.92
6111,0.224836,False,8.16
6112,0.31667,False,11.49
6113,0.220799,False,8.01
6114,0.23797,False,8.63
6115,0.270658,False,9.82
6116,0.303927,False,11.02
6117,0.235185,False,8.53
6118,0.259018,False,9.4
6119,0.271696,False,9.86
6120,0.323526,False,11.74
6121,0.257447,False,9.34
6122,0.283638,False,10.29
6123,0.305625,False,11.09
6124,0.275034,False,9.98
6125,0.225726,False,8.19
6126,0.345886,False,12.55
6127,0.30431,False,11.04
6128,0.357784,False,12.98
6129,0.298462,False,10.83
6130,0.26024,False,9.44
6131,0.241587,False,8.76
6132,0.241394,False,8.76
6133,0.238925,False,8.67
6134,0.289401,False,10.5
6135,0.247793,False,8.99
6136,0.283342,False,10.28
6137,0.373943,False,13.56
6138,0.283099,False,10.27
6139,0.296935,False,10.77
6140,0.286759,False,10.4
6141,0.283271,False,10.28
6142,0.240539,False,8.73
6143,0.261398,False,9.48
6144,0.242572,False,8.8
6145,0.259621,False,9.42
6146,0.265846,False,9.64
6147,0.271606,False,9.85
6148,0.273872,False,9.93
6149,0.287815,False,10.44
6150,0.307263,False,11.15
6151,0.340332,False,12.34
6152,0.288627,False,10.47
6153,0.705451,False,25.59
6154,0.641969,False,23.29
6155,0.664549,False,24.11
6156,0.505769,False,18.35
6157,0.553652,False,20.08
6158,0.508146,False,18.43
6159,0.491094,False,17.81
6160,0.524604,False,19.03
6161,0.480262,False,17.42
6162,0.515166,False,18.69
6163,0.533269,False,19.34
6164,0.483262,False,17.53
6165,0.508079,False,18.43
6166,0.516451,False,18.73
6167,0.47714,False,17.31
6168,0.506583,False,18.38
6169,0.617216,False,22.39
6170,0.484726,False,17.58
6171,0.519948,False,18.86
6172,0.558925,False,20.27
6173,0.497162,False,18.03
6174,0.530263,False,19.23
6175,0.645477,False,23.41
6176,0.49716,False,18.03
6177,0.645904,False,23.43
6178,0.557556,False,20.22
6179,0.678197,False,24.6
6180,0.515345,False,18.69
6181,0.553019,False,20.06
6182,0.517129,False,18.76
6183,0.579441,False,21.02
6184,0.701097,False,25.43
6185,0.701153,False,25.43
6186,0.532102,False,19.3
6187,0.547753,False,19.87
6188,0.575876,False,20.89
6189,0.551311,False,20.0
6190,0.626063,False,22.71
6191,0.56752,False,20.59
6192,0.752386,False,27.29
6193,0.693441,False,25.15
6194,0.873927,False,31.7
6195,0.867669,False,31.47
6196,0.877873,False,31.84
6197,0.924405,False,33.53
6198,0.93053,False,33.75
6199,0.984122,True,35.7
6200,0.986383,True,35.78
6201,0.992129,True,35.99
6202,1.003896,True,36.41
6203,1.039511,True,37.71
6204,1.376917,True,49.94
6205,1.033443,True,37.49
6206,1.052391,True,38.17
6207,1.205941,True,43.74
6208,1.093536,True,39.67
6209,1.203375,True,43.65
6210,1.350738,True,49.0
6211,1.784156,True,64.72
6212,0.837582,False,30.38
6213,0.840292,False,30.48
6214,0.887908,False,32.21
6215,0.77928,False,28.27
6216,0.762801,False,27.67
6217,0.783347,False,28.41
6218,0.765785,False,27.78
6219,0.762183,False,27.65
6220,0.757803,False,27.49
6221,0.764982,False,27.75
6222,0.749963,False,27.2
6223,0.779337,False,28.27
6224,0.776453,False,28.16
6225,0.79385,False,28.8
6226,0.79347,False,28.78
6227,0.753721,False,27.34
6228,0.813765,False,29.52
6229,0.748073,False,27.13
6230,0.74686,False,27.09
6231,0.774534,False,28.09
6232,0.744705,False,27.01
6233,0.753244,False,27.32
6234,0.751684,False,27.27
6235,0.748195,False,27.14
6236,0.76002,False,27.57
6237,0.781567,False,28.35
6238,0.795208,False,28.84
6239,0.752324,False,27.29
6240,0.754937,False,27.38
6241,0.801043,False,29.06
6242,0.760664,False,27.59
6243,0.773499,False,28.06
6244,0.767013,False,27.82
6245,0.763171,False,27.68
6246,0.780177,False,28.3
6247,0.776815,False,28.18
6248,0.775595,False,28.13
6249,0.780712,False,28.32
6250,0.765497,False,27.77
6251,0.78525,False,28.48
6252,0.768434,False,27.87
6253,0.767015,False,27.82
6254,0.823896,False,29.89
6255,0.773433,False,28.05
6256,0.795254,False,28.85
6257,0.799527,False,29.0
6258,0.778628,False,28.24
6259,0.7806,False,28.31
6260,0.791386,False,28.71
6261,0.788615,False,28.61
6262,0.825837,False,29.96
6263,0.76117,False,27.61
6264,0.782987,False,28.4
6265,0.772667,False,28.03
6266,0.369827,False,13.41
6267,0.415686,False,15.08
6268,0.358395,False,13.0
6269,0.43703,False,15.85
6270,0.443587,False,16.09
6271,0.373888,False,13.56
6272,0.41764,False,15.15
6273,0.340259,False,12.34
6274,0.347509,False,12.61
6275,0.347746,False,12.61
6276,0.364991,False,13.24
6277,0.313382,False,11.37
6278,0.307705,False,11.16
6279,0.283866,False,10.3
6280,0.281125,False,10.2
6281,0.269104,False,9.76
6282,0.365787,False,13.27
6283,0.250682,False,9.09
6284,0.25123,False,9.11
6285,0.294475,False,10.68
6286,0.251743,False,9.13
6287,0.273027,False,9.9
6288,0.246437,False,8.94
6289,0.242885,False,8.81
6290,0.23451,False,8.51
6291,0.211314,False,7.66
6292,0.242168,False,8.78
6293,0.234336,False,8.5
6294,0.289102,False,10.49
6295,0.235904,False,8.56
6296,0.222558,False,8.07
6297,0.243793,False,8.84
6298,0.325383,False,11.8
6299,0.402467,False,14.6
6300,0.31061,False,11.27
6301,0.228629,False,8.29
6302,0.282802,False,10.26
6303,0.269167,False,9.76
6304,0.465113,False,16.87
6305,0.27417,False,9.94
6306,0.242289,False,8.79
6307,0.282722,False,10.26
6308,0.26206,False,9.51
6309,0.302658,False,10.98
6310,0.366509,False,13.29
6311,0.268987,False,9.76
6312,0.272268,False,9.88
6313,0.328302,False,11.91
6314,0.290898,False,10.55
6315,0.39261,False,14.24
6316,0.364902,False,13.24
6317,0.294577,False,10.69
6318,0.335445,False,12.17
6319,0.34635,False,12.56
6320,0.355769,False,12.9
6321,0.320676,False,11.63
6322,0.300954,False,10.92
6323,0.3561,False,12.92
6324,0.346862,False,12.58
6325,0.323443,False,11.73
6326,0.340293,False,12.34
6327,0.390367,False,14.16
6328,1.119556,True,40.61
6329,0.645223,False,23.4
6330,0.61409,False,22.27
6331,0.697586,False,25.3
6332,0.605778,False,21.97
6333,0.611155,False,22.17
6334,0.618152,False,22.42
6335,0.665173,False,24.13
6336,0.624213,False,22.64
6337,0.624857,False,22.67
6338,0.669474,False,24.28
6339,0.627927,False,22.78
6340,0.714242,False,25.91
6341,0.685207,False,24.85
6342,0.755116,False,27.39
6343,0.61472,False,22.3
6344,0.601245,False,21.81
6345,0.514818,False,18.67
6346,0.50435,False,18.29
6347,0.507127,False,18.39
6348,0.513675,False,18.63
6349,0.505082,False,18.32
6350,0.497066,False,18.03
6351,0.543147,False,19.7
6352,0.517001,False,18.75
6353,0.501636,False,18.2
6354,0.549845,False,19.94
6355,0.552227,False,20.03
6356,0.529509,False,19.21
6357,0.571078,False,20.71
6358,0.618659,False,22.44
6359,0.55946,False,20.29
6360,0.590843,False,21.43
6361,0.568624,False,20.63
6362,0.577514,False,20.95
6363,0.443818,False,16.1
6364,0.484223,False,17.56
6365,0.488358,False,17.71
6366,0.617611,False,22.4
6367,0.624374,False,22.65
6368,0.595822,False,21.61
6369,0.61493,False,22.31
6370,0.741311,False,26.89
6371,0.559571,False,20.3
6372,0.584785,False,21.21
6373,0.594074,False,21.55
6374,0.541179,False,19.63
6375,0.615451,False,22.32
6376,0.555505,False,20.15
6377,0.574233,False,20.83
6378,0.526296,False,19.09
6379,0.541097,False,19.63
6380,0.641924,False,23.28
6381,0.572446,False,20.76
6382,0.534079,False,19.37
6383,0.560106,False,20.32
6384,0.631445,False,22.9
6385,0.564467,False,20.47
6386,0.533572,False,19.35
6387,0.51992,False,18.86
6388,0.561207,False,20.36
6389,0.528317,False,19.16
6390,0.595541,False,21.6
6391,0.581073,False,21.08
6392,0.573156,False,20.79
6393,0.579895,False,21.03
6394,0.5689,False,20.64
6395,0.570619,False,20.7
6396,0.564687,False,20.48
6397,0.581935,False,21.11
6398,0.570809,False,20.7
6399,0.569178,False,20.65
6400,0.580274,False,21.05
6401,0.597289,False,21.67
6402,0.566942,False,20.56
6403,0.563036,False,20.42
6404,0.563997,False,20.46
6405,0.560317,False,20.32
6406,0.85689,False,31.08
6407,0.892151,False,32.36
6408,0.875996,False,31.77
6409,0.90725,False,32.91
6410,0.942582,True,34.19
6411,0.947389,True,34.36
6412,0.973145,True,35.3
6413,1.052972,True,38.19
6414,1.484724,True,53.86
6415,0.82406,False,29.89
6416,0.787238,False,28.56
6417,0.946072,True,34.32
6418,0.818395,False,29.69
6419,0.810061,False,29.38
6420,0.812178,False,29.46
6421,0.839159,False,30.44
6422,0.834943,False,30.29
6423,0.782804,False,28.39
6424,0.760379,False,27.58
6425,0.821926,False,29.81
6426,0.762802,False,27.67
6427,0.750382,False,27.22
6428,0.770286,False,27.94
6429,0.733323,False,26.6
6430,0.782466,False,28.38
6431,0.736253,False,26.71
6432,0.740363,False,26.86
6433,0.771676,False,27.99
6434,0.727537,False,26.39
6435,0.757799,False,27.49
6436,0.737133,False,26.74
6437,0.769649,False,27.92
6438,0.753533,False,27.33
6439,1.442592,True,52.33
6440,0.778211,False,28.23
6441,0.804272,False,29.17
6442,0.839066,False,30.44
6443,0.853618,False,30.96
6444,0.854087,False,30.98
6445,0.855906,False,31.05
6446,0.872361,False,31.64
6447,0.90493,False,32.82
6448,0.883567,False,32.05
6449,0.906125,False,32.87
6450,0.882733,False,32.02
6451,0.695622,False,25.23
6452,0.711627,False,25.81
6453,0.836733,False,30.35
6454,0.774469,False,28.09
6455,0.738615,False,26.79
6456,0.788325,False,28.59
6457,0.7121,False,25.83
6458,0.712005,False,25.83
6459,0.685249,False,24.86
6460,0.66575,False,24.15
6461,0.660888,False,23.97
6462,0.657805,False,23.86
6463,0.617899,False,22.41
6464,0.589478,False,21.38
6465,0.614994,False,22.31
6466,0.601152,False,21.81
6467,0.550074,False,19.95
6468,0.548819,False,19.91
6469,0.57666,False,20.92
6470,0.591855,False,21.47
6471,0.525932,False,19.08
6472,0.556132,False,20.17
6473,0.500433,False,18.15
6474,0.512771,False,18.6
6475,0.523753,False,19.0
6476,0.477809,False,17.33
6477,0.487409,False,17.68
6478,0.466106,False,16.91
6479,0.497967,False,18.06
6480,0.472087,False,17.12
6481,0.468444,False,16.99
6482,0.441296,False,16.01
6483,0.444459,False,16.12
6484,0.447584,False,16.24
6485,0.432111,False,15.67
6486,0.432098,False,15.67
6487,0.435783,False,15.81
6488,0.421083,False,15.27
6489,0.439287,False,15.93
6490,0.42421,False,15.39
6491,0.537952,False,19.51
6492,0.442249,False,16.04
6493,0.424941,False,15.41
6494,0.418205,False,15.17
6495,0.412888,False,14.98
6496,0.437827,False,15.88
6497,0.434586,False,15.76
6498,0.466349,False,16.92
6499,0.434026,False,15.74
6500,0.438313,False,15.9
6501,0.451592,False,16.38
6502,0.463697,False,16.82
6503,0.476395,False,17.28
6504,0.53171,False,19.29
6505,0.516976,False,18.75
6506,0.497943,False,18.06
6507,0.562611,False,20.41
6508,0.509324,False,18.47
6509,0.53599,False,19.44
6510,0.542325,False,19.67
6511,1.271553,True,46.12
6512,0.712917,False,25.86
6513,0.636933,False,23.1
6514,0.708126,False,25.69
6515,0.765415,False,27.76
6516,0.744845,False,27.02
6517,0.753596,False,27.34
6518,0.749948,False,27.2
6519,0.72519,False,26.3
6520,0.711952,False,25.82
6521,0.720979,False,26.15
6522,0.705095,False,25.58
6523,0.761734,False,27.63
6524,0.698998,False,25.35
6525,0.675249,False,24.49
6526,1.257275,True,45.6
6527,0.680205,False,24.67
6528,0.650731,False,23.6
6529,0.729564,False,26.46
6530,0.648468,False,23.52
6531,0.655251,False,23.77
6532,0.650829,False,23.61
6533,0.638654,False,23.17
6534,0.63566,False,23.06
6535,0.634677,False,23.02
6536,0.610341,False,22.14
6537,0.695322,False,25.22
6538,0.612095,False,22.2
6539,0.670359,False,24.32
6540,0.597813,False,21.68
6541,0.265604,False,9.63
6542,0.398199,False,14.44
6543,0.335853,False,12.18
6544,0.393041,False,14.26
6545,0.382047,False,13.86
6546,0.442939,False,16.07
6547,0.479057,False,17.38
6548,0.483992,False,17.56
6549,0.416327,False,15.1
6550,0.417702,False,15.15
6551,0.405338,False,14.7
6552,0.403522,False,14.64
6553,0.50629,False,18.36
6554,0.43176,False,15.66
6555,0.403248,False,14.63
6556,0.355512,False,12.9
6557,0.373643,False,13.55
6558,0.387016,False,14.04
6559,0.333081,False,12.08
6560,0.344662,False,12.5
6561,0.41491,False,15.05
6562,0.337445,False,12.24
6563,0.335545,False,12.17
6564,0.370349,False,13.43
6565,0.347433,False,12.6
6566,0.322577,False,11.7
6567,0.495291,False,17.97
6568,0.326517,False,11.84
6569,0.395687,False,14.35
6570,0.308459,False,11.19
6571,0.326942,False,11.86
6572,0.304515,False,11.05
6573,0.381971,False,13.86
6574,0.367643,False,13.34
6575,0.302171,False,10.96
6576,0.37062,False,13.44
6577,0.343413,False,12.46
6578,0.466937,False,16.94
6579,0.32706,False,11.86
6580,0.308636,False,11.2
6581,0.281518,False,10.21
6582,0.309592,False,11.23
6583,0.322161,False,11.69
6584,0.274433,False,9.95
6585,0.294487,False,10.68
6586,0.300824,False,10.91
6587,0.338212,False,12.27
6588,0.341852,False,12.4
6589,0.383032,False,13.89
6590,0.330742,False,12.0
6591,0.313352,False,11.37
6592,0.40526,False,14.7
6593,0.344509,False,12.5
6594,0.325561,False,11.81
6595,0.312358,False,11.33
6596,0.450974,False,16.36
6597,0.341825,False,12.4
6598,0.330931,False,12.0
6599,1.129719,True,40.98
6600,0.98819,True,35.84
6601,0.991288,True,35.96
6602,0.9004,False,32.66
6603,0.88469,False,32.09
6604,0.889236,False,32.26
6605,0.892278,False,32.37
6606,0.954644,True,34.63
6607,0.915101,False,33.19
6608,0.903147,False,32.76
6609,0.894337,False,32.44
6610,0.945427,True,34.29
6611,0.897962,False,32.57
6612,0.893262,False,32.4
6613,0.877119,False,31.82
6614,0.907257,False,32.91
6615,0.918502,False,33.32
6616,0.890235,False,32.29
6617,0.88727,False,32.18
6618,0.906433,False,32.88
6619,0.879282,False,31.89
6620,0.950294,True,34.47
6621,0.90134,False,32.69
6622,0.937754,False,34.02
6623,0.87247,False,31.65
6624,0.878162,False,31.85
6625,0.931011,False,33.77
6626,0.926113,False,33.59
6627,0.932093,False,33.81
6628,0.95888,True,34.78
6629,0.889251,False,32.26
6630,0.903821,False,32.78
6631,0.88223,False,32.0
6632,0.93234,False,33.82
6633,0.91893,False,33.33
6634,0.898024,False,32.57
6635,0.885899,False,32.13
6636,0.879415,False,31.9
6637,0.895956,False,32.5
6638,0.929886,False,33.73
6639,1.555917,True,56.44
6640,0.668296,False,24.24
6641,0.703108,False,25.5
6642,0.766033,False,27.79
6643,0.549235,False,19.92
6644,0.641078,False,23.25
6645,0.543784,False,19.72
6646,0.553034,False,20.06
6647,0.536982,False,19.48
6648,0.666689,False,24.18
6649,0.541652,False,19.65
6650,0.595242,False,21.59
6651,0.540517,False,19.61
6652,0.523315,False,18.98
6653,0.53236,False,19.31
6654,0.531032,False,19.26
6655,0.575003,False,20.86
6656,0.592824,False,21.5
6657,0.668533,False,24.25
6658,0.539524,False,19.57
6659,0.548079,False,19.88
6660,0.529704,False,19.21
6661,0.581347,False,21.09
6662,0.562951,False,20.42
6663,0.541465,False,19.64
6664,0.550573,False,19.97
6665,0.588886,False,21.36
6666,0.588113,False,21.33
6667,0.561673,False,20.37
6668,0.567556,False,20.59
6669,0.589442,False,21.38
6670,0.58109,False,21.08
6671,0.582447,False,21.13
6672,0.579921,False,21.04
6673,0.58229,False,21.12
6674,0.591751,False,21.46
6675,0.623897,False,22.63
6676,0.601987,False,21.84
6677,0.628862,False,22.81
6678,0.622277,False,22.57
6679,0.607057,False,22.02
6680,0.653569,False,23.71
6681,0.633436,False,22.98
6682,0.608844,False,22.08
6683,0.603604,False,21.89
6684,0.628284,False,22.79
6685,0.620185,False,22.5
6686,0.649336,False,23.55
6687,0.630233,False,22.86
6688,0.667299,False,24.2
6689,0.700532,False,25.41
6690,0.657377,False,23.84
6691,0.647227,False,23.48
6692,0.658223,False,23.88
6693,0.691448,False,25.08
6694,0.68119,False,24.71
6695,0.633694,False,22.99
6696,0.642629,False,23.31
6697,0.633043,False,22.96
6698,0.601271,False,21.81
6699,0.560682,False,20.34
6700,0.56063,False,20.34
6701,0.675008,False,24.48
6702,0.537111,False,19.48
6703,0.513641,False,18.63
6704,0.579954,False,21.04
6705,0.493964,False,17.92
6706,0.491491,False,17.83
6707,0.553548,False,20.08
6708,0.467554,False,16.96
6709,0.501292,False,18.18
6710,0.59638,False,21.63
6711,0.459783,False,16.68
6712,0.452612,False,16.42
6713,0.430369,False,15.61
6714,0.5884,False,21.34
6715,0.427119,False,15.49
6716,0.430477,False,15.61
6717,0.413511,False,15.0
6718,0.52322,False,18.98
6719,0.407314,False,14.77
6720,0.414102,False,15.02
6721,0.555072,False,20.13
6722,0.469057,False,17.01
6723,0.53308,False,19.34
6724,0.506864,False,18.39
6725,0.515715,False,18.71
6726,0.422618,False,15.33
6727,0.407886,False,14.8
6728,0.451282,False,16.37
6729,0.557103,False,20.21
6730,0.452007,False,16.4
6731,0.480953,False,17.45
6732,0.456607,False,16.56
6733,0.449242,False,16.3
6734,0.489163,False,17.74
6735,0.462685,False,16.78
6736,0.459248,False,16.66
6737,0.540879,False,19.62
6738,0.458787,False,16.64
6739,0.568101,False,20.61
6740,0.480964,False,17.45
6741,0.48237,False,17.5
6742,0.486064,False,17.63
6743,0.611854,False,22.19
6744,0.557098,False,20.21
6745,0.500246,False,18.15
6746,0.499032,False,18.1
6747,0.640465,False,23.23
6748,0.578351,False,20.98
6749,0.482842,False,17.51
6750,0.519058,False,18.83
6751,0.502029,False,18.21
6752,0.561081,False,20.35
6753,0.519677,False,18.85
6754,0.508076,False,18.43
6755,0.60776,False,22.05
6756,0.684607,False,24.83
6757,0.667558,False,24.21
6758,0.584308,False,21.19
6759,0.584315,False,21.19
6760,0.544783,False,19.76
6761,0.516451,False,18.73
6762,0.516322,False,18.73
6763,0.500639,False,18.16
6764,0.500017,False,18.14
6765,0.457539,False,16.6
6766,0.459545,False,16.67
6767,0.56031,False,20.32
6768,0.538137,False,19.52
6769,0.475099,False,17.23
6770,0.42691,False,15.49
6771,0.439334,False,15.94
6772,0.443718,False,16.09
6773,0.518791,False,18.82
6774,0.466778,False,16.93
6775,0.424939,False,15.41
6776,0.263525,False,9.56
6777,0.318333,False,11.55
6778,0.305219,False,11.07
6779,0.435561,False,15.8
6780,0.499987,False,18.14
6781,0.52185,False,18.93
6782,0.485264,False,17.6
6783,0.501179,False,18.18
6784,0.54865,False,19.9
6785,0.515278,False,18.69
6786,0.492754,False,17.87
6787,0.44216,False,16.04
6788,0.455376,False,16.52
6789,0.51115,False,18.54
6790,0.435636,False,15.8
6791,0.430856,False,15.63
6792,0.42886,False,15.56
6793,0.430316,False,15.61
6794,0.414346,False,15.03
6795,0.458251,False,16.62
6796,0.449508,False,16.3
6797,0.396892,False,14.4
6798,0.379255,False,13.76
6799,0.371767,False,13.49
6800,0.374125,False,13.57
6801,0.366873,False,13.31
6802,0.377704,False,13.7
6803,0.451598,False,16.38
6804,0.354125,False,12.85
6805,0.403305,False,14.63
6806,0.385121,False,13.97
6807,0.376259,False,13.65
6808,0.355949,False,12.91
6809,0.362259,False,13.14
6810,0.404591,False,14.68
6811,0.369009,False,13.39
6812,0.443011,False,16.07
6813,0.340129,False,12.34
6814,0.376206,False,13.65
6815,0.397573,False,14.42
6816,0.344291,False,12.49
6817,0.390491,False,14.16
6818,0.341627,False,12.39
6819,0.343358,False,12.45
6820,0.387531,False,14.06
6821,0.35783,False,12.98
6822,0.364505,False,13.22
6823,0.421764,False,15.3
6824,0.383878,False,13.92
6825,0.457297,False,16.59
6826,0.433333,False,15.72
6827,0.481189,False,17.45
6828,0.404327,False,14.67
6829,0.441986,False,16.03
6830,0.89089,False,32.32
6831,0.699886,False,25.39
6832,0.814324,False,29.54
6833,0.629695,False,22.84
6834,0.744807,False,27.02
6835,0.634019,False,23.0
6836,0.656632,False,23.82
6837,0.64378,False,23.35
6838,0.647485,False,23.49
6839,0.67398,False,24.45
6840,0.70551,False,25.59
6841,0.798717,False,28.97
6842,0.680848,False,24.7
6843,0.691042,False,25.07
6844,0.778697,False,28.25
6845,0.771722,False,27.99
6846,0.718052,False,26.05
6847,0.736758,False,26.72
6848,0.828202,False,30.04
6849,0.788761,False,28.61
6850,0.789721,False,28.65
6851,0.79436,False,28.81
6852,0.799103,False,28.99
6853,0.912514,False,33.1
6854,0.910258,False,33.02
6855,0.882735,False,32.02
6856,0.884687,False,32.09
6857,0.984948,True,35.73
6858,0.894045,False,32.43
6859,0.904599,False,32.81
6860,0.570905,False,20.71
6861,0.69072,False,25.05
6862,0.710394,False,25.77
6863,0.543212,False,19.7
6864,0.538158,False,19.52
6865,0.53372,False,19.36
6866,0.523626,False,18.99
6867,0.556295,False,20.18
6868,0.51302,False,18.61
6869,0.538718,False,19.54
6870,0.511256,False,18.54
6871,0.508625,False,18.45
6872,0.51712,False,18.76
6873,0.503012,False,18.25
6874,0.498857,False,18.09
6875,0.56242,False,20.4
6876,0.518372,False,18.8
6877,0.547986,False,19.88
6878,0.527605,False,19.14
6879,0.525109,False,19.05
6880,0.614378,False,22.29
6881,0.525965,False,19.08
6882,0.509378,False,18.48
6883,0.555076,False,20.13
6884,0.518622,False,18.81
6885,0.553364,False,20.07
6886,0.543478,False,19.71
6887,0.563923,False,20.46
6888,0.553015,False,20.06
6889,0.567108,False,20.57
6890,0.535196,False,19.41
6891,0.558002,False,20.24
6892,0.583067,False,21.15
6893,0.574226,False,20.83
6894,0.583467,False,21.16
6895,0.617486,False,22.4
6896,0.571089,False,20.72
6897,0.594339,False,21.56
6898,0.605035,False,21.95
6899,0.663274,False,24.06
6900,0.572244,False,20.76
6901,0.597338,False,21.67
6902,0.617386,False,22.39
6903,0.608376,False,22.07
6904,0.603284,False,21.88
6905,0.631586,False,22.91
6906,0.596687,False,21.64
6907,0.390274,False,14.16
6908,0.328441,False,11.91
6909,0.393856,False,14.29
6910,0.517209,False,18.76
6911,0.505256,False,18.33
6912,0.367116,False,13.32
6913,0.310655,False,11.27
6914,0.318191,False,11.54
6915,0.379889,False,13.78
6916,0.288654,False,10.47
6917,0.268239,False,9.73
6918,0.255246,False,9.26
6919,0.235059,False,8.53
6920,0.236949,False,8.59
6921,0.234746,False,8.51
6922,0.24664,False,8.95
6923,0.230777,False,8.37
6924,0.23427,False,8.5
6925,0.22169,False,8.04
6926,0.23595,False,8.56
6927,0.217475,False,7.89
6928,0.206304,False,7.48
6929,0.232144,False,8.42
6930,0.223944,False,8.12
6931,0.291004,False,10.56
6932,0.210929,False,7.65
6933,0.351122,False,12.74
6934,0.30355,False,11.01
6935,0.209851,False,7.61
6936,0.304019,False,11.03
6937,0.214618,False,7.78
6938,0.230861,False,8.37
6939,0.221785,False,8.04
6940,0.220998,False,8.02
6941,0.259467,False,9.41
6942,0.253053,False,9.18
6943,0.40269,False,14.61
6944,0.329073,False,11.94
6945,0.307628,False,11.16
6946,0.349178,False,12.67
6947,0.342997,False,12.44
6948,0.37723,False,13.68
6949,0.528311,False,19.16
6950,0.370986,False,13.46
6951,0.408465,False,14.82
6952,0.390793,False,14.18
6953,0.373992,False,13.57
6954,0.435726,False,15.81
6955,0.386516,False,14.02
6956,0.376676,False,13.66
6957,0.438727,False,15.91
6958,0.384937,False,13.96
6959,0.392663,False,14.24
6960,0.411881,False,14.94
6961,0.408493,False,14.82
6962,0.88231,False,32.0
